doi,Materials_1,Polymer_1,conjugation_1,Isomer_1,CentroSymmetry_1,mu_e_1,mu_h_1,E_LUMO (eV)_1,E_HOMO (eV)_1,Materials_2,Polymer_2,conjugation_2,Isomer_2,CentroSymmetry_2,mu_e_2,mu_h_2,E_LUMO (eV)_2,E_HOMO (eV)_2
10.1021/acs.macromol.8b01297,FVTI-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.33,-3.36,-5.25,FVTI-FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(-c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.39,-3.39,-5.35
10.1021/acs.macromol.8b01297,FVTI-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.33,-3.36,-5.25,FVTI-DTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.3,-3.36,-5.2
10.1021/acs.macromol.8b01297,FVTI-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.33,-3.36,-5.25,FVTI-FDTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.48,-3.43,-5.27
10.1021/acs.macromol.8b01297,FVTI-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.33,-3.36,-5.25,FVTAI-DTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.47,-3.89,-5.82
10.1021/acs.macromol.8b01297,FVTI-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.33,-3.36,-5.25,FVTAI-FDTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.31,-3.93,-5.99
10.1021/acs.macromol.8b01297,FVTI-FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(-c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.39,-3.39,-5.35,FVTI-DTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.3,-3.36,-5.2
10.1021/acs.macromol.8b01297,FVTI-FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(-c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.39,-3.39,-5.35,FVTI-FDTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.48,-3.43,-5.27
10.1021/acs.macromol.8b01297,FVTI-FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(-c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.39,-3.39,-5.35,FVTAI-DTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.47,-3.89,-5.82
10.1021/acs.macromol.8b01297,FVTI-FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(-c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.39,-3.39,-5.35,FVTAI-FDTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.31,-3.93,-5.99
10.1021/acs.macromol.8b01297,FVTI-DTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.3,-3.36,-5.2,FVTI-FDTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.48,-3.43,-5.27
10.1021/acs.macromol.8b01297,FVTI-DTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.3,-3.36,-5.2,FVTAI-DTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.47,-3.89,-5.82
10.1021/acs.macromol.8b01297,FVTI-DTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.3,-3.36,-5.2,FVTAI-FDTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.31,-3.93,-5.99
10.1021/acs.macromol.8b01297,FVTI-FDTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.48,-3.43,-5.27,FVTAI-DTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.47,-3.89,-5.82
10.1021/acs.macromol.8b01297,FVTI-FDTE,*c1ccc2c(c1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4cc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.48,-3.43,-5.27,FVTAI-FDTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.31,-3.93,-5.99
10.1021/acs.macromol.8b01297,FVTAI-DTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5ccc(/C=C/c6ccc(*)s6)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.47,-3.89,-5.82,FVTAI-FDTE,*c1ccc2c(n1)N(C)C(=O)/C2=C\c1cc(F)c(/C=C/c2sc(/C=C3\C(=O)N(C)c4nc(-c5cc(F)c(/C=C/c6sc(*)cc6F)s5)ccc43)cc2F)s1,1,0.0,1,0.0,0.31,-3.93,-5.99
10.1021/acs.macromol.8b01885,P0F-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)ccc21,1,0.0,1,0.09,0.22,-3.64,-5.51,P2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc6c(c5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,0.27,0.25,-3.76,-5.59
10.1021/acs.macromol.8b01885,P0F-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)ccc21,1,0.0,1,0.09,0.22,-3.64,-5.51,P4F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3ccc5c(c3F)N(C)C(=O)/C5=C3/C(=O)N(C)c5c3ccc(*)c5F)c4F)s2)s1,1,0.0,1,1.05,0.15,-3.87,-5.65
10.1021/acs.macromol.8b01885,P0F-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)ccc21,1,0.0,1,0.09,0.22,-3.64,-5.51,P2N2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4nc(-c5ccc6c(n5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,1.51,0.3,-3.88,-5.67
10.1021/acs.macromol.8b01885,P0F-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)ccc21,1,0.0,1,0.09,0.22,-3.64,-5.51,P0F-4FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5sc(-c6sc(*)c(F)c6F)c(F)c5F)ccc43)ccc21,1,0.0,1,1.38,0.18,-3.74,-5.88
10.1021/acs.macromol.8b01885,P0F-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)ccc21,1,0.0,1,0.09,0.22,-3.64,-5.51,P2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,0.93,0.0,-3.89,-5.95
10.1021/acs.macromol.8b01885,P0F-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)ccc21,1,0.0,1,0.09,0.22,-3.64,-5.51,P4F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1ccc(-c1ccc3c(c1F)N(C)C(=O)/C3=C1/C(=O)N(C)c3c1ccc(-c1sc(-c4sc(*)c(F)c4F)c(F)c1F)c3F)c2F,1,0.0,1,0.71,0.0,-3.99,-6.06
10.1021/acs.macromol.8b01885,P0F-BT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc(-c6ccc(*)s6)s5)ccc43)ccc21,1,0.0,1,0.09,0.22,-3.64,-5.51,P2N2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2nc(-c3ccc4c(n3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,1.24,0.0,-4.01,-6.04
10.1021/acs.macromol.8b01885,P2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc6c(c5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,0.27,0.25,-3.76,-5.59,P4F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3ccc5c(c3F)N(C)C(=O)/C5=C3/C(=O)N(C)c5c3ccc(*)c5F)c4F)s2)s1,1,0.0,1,1.05,0.15,-3.87,-5.65
10.1021/acs.macromol.8b01885,P2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc6c(c5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,0.27,0.25,-3.76,-5.59,P2N2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4nc(-c5ccc6c(n5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,1.51,0.3,-3.88,-5.67
10.1021/acs.macromol.8b01885,P2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc6c(c5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,0.27,0.25,-3.76,-5.59,P0F-4FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5sc(-c6sc(*)c(F)c6F)c(F)c5F)ccc43)ccc21,1,0.0,1,1.38,0.18,-3.74,-5.88
10.1021/acs.macromol.8b01885,P2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc6c(c5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,0.27,0.25,-3.76,-5.59,P2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,0.93,0.0,-3.89,-5.95
10.1021/acs.macromol.8b01885,P2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc6c(c5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,0.27,0.25,-3.76,-5.59,P4F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1ccc(-c1ccc3c(c1F)N(C)C(=O)/C3=C1/C(=O)N(C)c3c1ccc(-c1sc(-c4sc(*)c(F)c4F)c(F)c1F)c3F)c2F,1,0.0,1,0.71,0.0,-3.99,-6.06
10.1021/acs.macromol.8b01885,P2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5ccc6c(c5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,0.27,0.25,-3.76,-5.59,P2N2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2nc(-c3ccc4c(n3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,1.24,0.0,-4.01,-6.04
10.1021/acs.macromol.8b01885,P4F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3ccc5c(c3F)N(C)C(=O)/C5=C3/C(=O)N(C)c5c3ccc(*)c5F)c4F)s2)s1,1,0.0,1,1.05,0.15,-3.87,-5.65,P2N2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4nc(-c5ccc6c(n5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,1.51,0.3,-3.88,-5.67
10.1021/acs.macromol.8b01885,P4F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3ccc5c(c3F)N(C)C(=O)/C5=C3/C(=O)N(C)c5c3ccc(*)c5F)c4F)s2)s1,1,0.0,1,1.05,0.15,-3.87,-5.65,P0F-4FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5sc(-c6sc(*)c(F)c6F)c(F)c5F)ccc43)ccc21,1,0.0,1,1.38,0.18,-3.74,-5.88
10.1021/acs.macromol.8b01885,P4F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3ccc5c(c3F)N(C)C(=O)/C5=C3/C(=O)N(C)c5c3ccc(*)c5F)c4F)s2)s1,1,0.0,1,1.05,0.15,-3.87,-5.65,P2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,0.93,0.0,-3.89,-5.95
10.1021/acs.macromol.8b01885,P4F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3ccc5c(c3F)N(C)C(=O)/C5=C3/C(=O)N(C)c5c3ccc(*)c5F)c4F)s2)s1,1,0.0,1,1.05,0.15,-3.87,-5.65,P4F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1ccc(-c1ccc3c(c1F)N(C)C(=O)/C3=C1/C(=O)N(C)c3c1ccc(-c1sc(-c4sc(*)c(F)c4F)c(F)c1F)c3F)c2F,1,0.0,1,0.71,0.0,-3.99,-6.06
10.1021/acs.macromol.8b01885,P4F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3ccc5c(c3F)N(C)C(=O)/C5=C3/C(=O)N(C)c5c3ccc(*)c5F)c4F)s2)s1,1,0.0,1,1.05,0.15,-3.87,-5.65,P2N2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2nc(-c3ccc4c(n3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,1.24,0.0,-4.01,-6.04
10.1021/acs.macromol.8b01885,P2N2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4nc(-c5ccc6c(n5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,1.51,0.3,-3.88,-5.67,P0F-4FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5sc(-c6sc(*)c(F)c6F)c(F)c5F)ccc43)ccc21,1,0.0,1,1.38,0.18,-3.74,-5.88
10.1021/acs.macromol.8b01885,P2N2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4nc(-c5ccc6c(n5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,1.51,0.3,-3.88,-5.67,P2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,0.93,0.0,-3.89,-5.95
10.1021/acs.macromol.8b01885,P2N2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4nc(-c5ccc6c(n5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,1.51,0.3,-3.88,-5.67,P4F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1ccc(-c1ccc3c(c1F)N(C)C(=O)/C3=C1/C(=O)N(C)c3c1ccc(-c1sc(-c4sc(*)c(F)c4F)c(F)c1F)c3F)c2F,1,0.0,1,0.71,0.0,-3.99,-6.06
10.1021/acs.macromol.8b01885,P2N2F-BT,*c1ccc(-c2ccc(-c3ccc4c(c3F)N(C)C(=O)/C4=C3/C(=O)N(C)c4nc(-c5ccc6c(n5)N(C)C(=O)/C6=C5/C(=O)N(C)c6c5ccc(*)c6F)ccc43)s2)s1,1,0.0,1,1.51,0.3,-3.88,-5.67,P2N2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2nc(-c3ccc4c(n3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,1.24,0.0,-4.01,-6.04
10.1021/acs.macromol.8b01885,P0F-4FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5sc(-c6sc(*)c(F)c6F)c(F)c5F)ccc43)ccc21,1,0.0,1,1.38,0.18,-3.74,-5.88,P2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,0.93,0.0,-3.89,-5.95
10.1021/acs.macromol.8b01885,P0F-4FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5sc(-c6sc(*)c(F)c6F)c(F)c5F)ccc43)ccc21,1,0.0,1,1.38,0.18,-3.74,-5.88,P4F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1ccc(-c1ccc3c(c1F)N(C)C(=O)/C3=C1/C(=O)N(C)c3c1ccc(-c1sc(-c4sc(*)c(F)c4F)c(F)c1F)c3F)c2F,1,0.0,1,0.71,0.0,-3.99,-6.06
10.1021/acs.macromol.8b01885,P0F-4FBT,*c1ccc2c(c1)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4cc(-c5sc(-c6sc(*)c(F)c6F)c(F)c5F)ccc43)ccc21,1,0.0,1,1.38,0.18,-3.74,-5.88,P2N2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2nc(-c3ccc4c(n3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,1.24,0.0,-4.01,-6.04
10.1021/acs.macromol.8b01885,P2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,0.93,0.0,-3.89,-5.95,P4F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1ccc(-c1ccc3c(c1F)N(C)C(=O)/C3=C1/C(=O)N(C)c3c1ccc(-c1sc(-c4sc(*)c(F)c4F)c(F)c1F)c3F)c2F,1,0.0,1,0.71,0.0,-3.99,-6.06
10.1021/acs.macromol.8b01885,P2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2cc(-c3ccc4c(c3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,0.93,0.0,-3.89,-5.95,P2N2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2nc(-c3ccc4c(n3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,1.24,0.0,-4.01,-6.04
10.1021/acs.macromol.8b01885,P4F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2c1ccc(-c1ccc3c(c1F)N(C)C(=O)/C3=C1/C(=O)N(C)c3c1ccc(-c1sc(-c4sc(*)c(F)c4F)c(F)c1F)c3F)c2F,1,0.0,1,0.71,0.0,-3.99,-6.06,P2N2F-4FBT,*c1ccc2c(c1F)N(C)C(=O)/C2=C1/C(=O)N(C)c2nc(-c3ccc4c(n3)N(C)C(=O)/C4=C3/C(=O)N(C)c4c3ccc(-c3sc(-c5sc(*)c(F)c5F)c(F)c3F)c4F)ccc21,1,0.0,1,1.24,0.0,-4.01,-6.04
